EmployeeID,StartDate,DOB,Age,YearsAtCompany,TrainingDate,SurveyDate,Department,JobRole,Attrition,BusinessTravel,Overtime,Gender,MaritalStatus,EducationField,PerformanceRating,MonthlyIncome,NumCompaniesWorked,DistanceFromHome,TrainingProgram,TrainingType,TrainingOutcome,TrainingCost,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
EMP0824,28-Sep-22,05-Apr-91,35,3,17-Feb-26,01-Dec-25,Research & Development,Research Director,No,Frequently,No,Male,Married,Marketing,5,70376,7,18,Leadership Development,External,Passed,255.25,2,3,5
EMP0825,16-Jun-22,03-Jul-02,24,3,02-Jun-26,16-Nov-24,Research & Development,Research Scientist,No,Frequently,No,Female,Married,Other,4,34789,7,3,Customer Service,External,Passed,317.51,2,4,4
EMP0826,18-Jun-23,07-Jul-61,65,2,26-Jan-25,21-Sep-24,Human Resources,Recruiter,No,Rarely,Yes,Female,Married,Other,5,51244,5,20,Customer Service,External,Passed,517.31,4,1,3
EMP0827,19-Mar-25,27-Mar-64,62,1,23-Oct-25,05-Jul-24,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Other,3,51459,6,5,Leadership Development,Internal,Passed,817.67,3,4,4
EMP0828,21-Mar-22,11-May-66,60,4,18-Aug-25,20-Dec-24,Sales,Sales Manager,Yes,Rarely,Yes,Male,Married,Other,4,57512,6,20,Leadership Development,External,Completed,758.42,3,4,2
EMP0829,26-Mar-19,13-Feb-00,26,7,12-Oct-22,14-Dec-24,Research & Development,Research Scientist,No,Travel,No,Male,Married,Life Sciences,1,46469,6,15,Technical Skills,External,Incomplete,257.02,1,4,3
EMP0830,10-May-20,18-Jul-69,57,6,08-Apr-23,12-Jun-24,Research & Development,Manufacturing Director,No,Rarely,No,Male,Single,Human Resources,4,54329,5,10,Leadership Development,Internal,Passed,313.02,4,4,3
EMP0831,04-Aug-23,17-May-84,42,2,28-Jul-25,24-Nov-24,Sales,Area Sales Manager,No,Travel,No,Male,Single,Marketing,4,34711,5,19,Project Management,External,Completed,617.74,5,2,5
EMP0832,28-Mar-20,26-Jan-75,51,6,10-Sep-21,22-Jun-24,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Other,4,75974,3,1,Communication Skills,Internal,Passed,365.65,5,4,4
EMP0833,19-Mar-24,17-Oct-65,61,2,08-Dec-25,15-Feb-26,Sales,Area Sales Manager,Yes,Frequently,Yes,Female,Single,Marketing,2,63349,6,7,Technical Skills,Internal,Passed,480.09,3,4,3
EMP0834,24-Dec-15,14-Feb-78,48,10,15-Apr-22,10-Apr-25,Sales,Sales Executive,No,Frequently,No,Female,Married,Technical Degree,3,30895,4,28,Leadership Development,External,Passed,537.93,4,4,3
EMP0835,19-Feb-22,19-Mar-95,31,4,01-Dec-24,25-Feb-25,Research & Development,Research Director,No,Rarely,Yes,Male,Single,Technical Degree,2,48303,5,26,Communication Skills,Internal,Incomplete,634.82,2,2,5
EMP0836,10-Aug-25,25-Oct-67,59,0,03-May-26,25-Mar-26,Research & Development,Laboratory Technician,No,Travel,No,Male,Single,Medical,3,71732,4,22,Technical Skills,External,Passed,325.95,2,4,2
EMP0837,21-Jul-23,19-Feb-98,28,2,05-May-26,12-Feb-26,Human Resources,HR Manager,No,Rarely,No,Male,Married,Life Sciences,4,54139,2,18,Project Management,Internal,Incomplete,246.83,5,5,4
EMP0838,29-Aug-23,28-May-98,28,2,14-Jan-25,28-Jan-26,Research & Development,Laboratory Technician,Yes,Rarely,Yes,Male,Widowed,Other,4,51061,6,2,Communication Skills,External,Failed,458.71,4,5,4
EMP0839,31-May-18,14-Jun-70,56,8,05-Jun-20,25-May-26,Research & Development,Research Scientist,No,Rarely,No,Male,Single,Human Resources,4,63508,5,19,Leadership Development,Internal,Passed,173.82,4,4,4
EMP0840,09-Feb-26,21-Jul-88,38,0,02-Jun-26,05-Feb-25,Research & Development,Laboratory Technician,No,Frequently,Yes,Female,Married,Life Sciences,4,71871,5,24,Leadership Development,Internal,Completed,574.09,3,3,3
EMP0841,31-Oct-15,20-Oct-73,53,10,31-Aug-22,20-Jun-25,Sales,Area Sales Manager,No,Rarely,No,Female,Married,Human Resources,3,36272,3,24,Project Management,Internal,Incomplete,855.64,5,3,5
EMP0842,31-Oct-17,06-Jan-74,52,8,10-Jun-20,27-Jul-25,Research & Development,Research Director,No,Rarely,No,Male,Single,Technical Degree,3,76002,4,10,Technical Skills,External,Completed,207.08,5,1,4
EMP0843,07-Apr-26,05-Jul-87,39,0,14-May-26,04-Jul-24,Sales,Sales Representative,No,Rarely,No,Male,Married,Marketing,2,48994,3,15,Communication Skills,Internal,Completed,201.46,3,3,3
EMP0844,12-Jun-22,22-Oct-65,61,4,13-Jul-23,05-Jun-25,Human Resources,Recruiter,No,Rarely,No,Male,Married,Medical,5,64641,3,10,Project Management,Internal,Passed,172.2,2,2,3
EMP0845,02-Apr-17,13-Jan-79,47,9,08-Apr-17,20-Jan-26,Sales,Sales Executive,Yes,Rarely,Yes,Female,Married,Other,4,64291,4,26,Technical Skills,External,Passed,863.08,3,3,3
EMP0846,15-Nov-24,08-Dec-83,43,1,16-Mar-25,16-Mar-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Divorced,Human Resources,3,54458,2,28,Customer Service,External,Passed,172.63,2,5,3
EMP0847,27-Mar-17,16-Dec-01,25,9,03-Jul-17,08-Oct-24,Sales,Area Sales Manager,No,Frequently,Yes,Female,Single,Technical Degree,3,44526,4,10,Customer Service,External,Failed,985.12,5,5,5
EMP0848,01-Apr-25,01-Jun-87,39,1,25-Nov-25,23-Dec-24,Human Resources,Healthcare Representative,Yes,Rarely,No,Female,Single,Technical Degree,5,59286,2,27,Technical Skills,Internal,Incomplete,422.5,3,5,3
EMP0849,06-May-15,10-May-83,43,11,10-May-22,26-Jun-25,Research & Development,Research Scientist,Yes,Rarely,Yes,Male,Widowed,Life Sciences,4,97506,3,12,Leadership Development,Internal,Completed,395.89,4,2,5
EMP0850,26-Mar-18,28-Aug-87,39,8,22-Jul-19,17-Dec-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Marketing,4,37766,2,8,Leadership Development,External,Completed,182.47,4,5,4
EMP0851,12-Mar-24,28-Feb-61,65,2,06-Apr-26,15-Jun-24,Sales,Area Sales Manager,Yes,Rarely,Yes,Male,Married,Life Sciences,4,98846,6,23,Customer Service,External,Passed,627.08,4,2,3
EMP0852,18-Jun-18,10-Mar-90,36,7,14-Oct-20,04-Aug-25,Research & Development,Research Scientist,No,Frequently,No,Female,Married,Medical,3,59805,2,14,Leadership Development,Internal,Completed,627.29,2,4,3
EMP0853,04-Sep-16,09-Jun-76,50,9,23-Aug-25,13-May-26,Sales,Sales Manager,No,Travel,No,Male,Single,Technical Degree,5,65707,2,2,Leadership Development,Internal,Incomplete,544.43,5,4,4
EMP0854,13-Jul-25,21-Oct-78,48,0,24-May-26,10-Feb-26,Research & Development,Research Director,No,Rarely,No,Male,Married,Other,4,43265,5,17,Technical Skills,External,Failed,379.92,2,4,4
EMP0855,11-Dec-20,15-Apr-99,27,5,09-Apr-23,27-Oct-25,Sales,Area Sales Manager,No,Frequently,Yes,Female,Single,Marketing,3,49574,5,6,Technical Skills,Internal,Failed,431.72,4,5,5
EMP0856,05-Aug-22,24-Jul-91,35,3,29-Nov-24,31-Jan-26,Sales,Sales Representative,No,Frequently,Yes,Male,Single,Medical,5,54941,7,27,Leadership Development,External,Completed,388.45,4,3,4
EMP0857,01-Dec-23,28-Sep-73,53,2,16-Jan-24,01-Jul-24,Sales,Sales Executive,No,Frequently,No,Female,Single,Technical Degree,4,44086,3,8,Technical Skills,External,Failed,483.53,2,4,4
EMP0858,19-Oct-16,17-Jan-81,45,9,17-Jul-20,17-Jan-26,Research & Development,Research Director,Yes,Rarely,Yes,Male,Divorced,Other,3,60821,4,1,Communication Skills,External,Incomplete,407.61,5,1,1
EMP0859,15-May-22,10-Feb-94,32,4,30-Apr-24,07-Jul-24,Research & Development,Manufacturing Director,No,Travel,Yes,Female,Single,Human Resources,4,56859,2,3,Customer Service,External,Failed,707.97,3,5,5
EMP0860,11-Jul-23,05-Jul-72,54,2,17-Sep-24,22-Oct-25,Sales,Sales Representative,No,Rarely,No,Female,Married,Other,3,102015,6,15,Communication Skills,Internal,Passed,366.21,4,3,5
EMP0861,07-Feb-22,01-Oct-71,55,4,02-Mar-22,01-Aug-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Widowed,Technical Degree,2,41680,5,17,Communication Skills,Internal,Failed,415.75,4,4,3
EMP0862,11-Dec-25,27-Apr-93,33,0,23-May-26,03-Feb-26,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Human Resources,4,67053,4,26,Leadership Development,External,Passed,491.91,4,4,1
EMP0863,22-Oct-15,08-Jan-92,34,10,23-Jan-18,09-Nov-25,Research & Development,Research Director,No,Rarely,No,Male,Married,Life Sciences,3,69956,6,25,Leadership Development,Internal,Failed,103.57,2,4,4
EMP0864,14-Jul-16,02-Aug-02,24,9,09-Apr-24,29-Jan-26,Research & Development,Manufacturing Director,Yes,Rarely,Yes,Female,Married,Medical,5,43593,2,7,Communication Skills,External,Passed,542.87,4,4,4
EMP0865,07-Apr-20,07-Dec-81,45,6,04-Jun-23,23-Mar-26,Research & Development,Manufacturing Director,No,Rarely,No,Female,Single,Marketing,5,78736,4,14,Communication Skills,External,Incomplete,330.24,4,3,4
EMP0866,12-Jun-21,27-Jun-87,39,5,15-Nov-22,02-Apr-25,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Technical Degree,2,57033,7,24,Project Management,External,Incomplete,150.54,2,4,4
EMP0867,07-Feb-20,13-Sep-75,51,6,10-Nov-20,04-Jul-24,Sales,Sales Executive,No,Frequently,No,Female,Married,Other,4,30000,6,25,Project Management,Internal,Passed,919.92,4,5,5
EMP0868,10-Jan-17,22-Feb-64,62,9,23-Jun-20,17-Feb-26,Sales,Area Sales Manager,Yes,Frequently,No,Male,Widowed,Other,5,78196,1,3,Customer Service,Internal,Passed,390.18,4,5,3
EMP0869,25-Sep-24,12-Apr-03,23,1,29-Jul-25,24-Mar-26,Research & Development,Laboratory Technician,No,Rarely,No,Male,Widowed,Life Sciences,4,42661,6,26,Communication Skills,External,Failed,483.48,4,2,4
EMP0870,17-Mar-17,15-Oct-73,53,9,21-Nov-22,23-May-26,Human Resources,Recruiter,No,Frequently,No,Male,Divorced,Life Sciences,4,44044,6,27,Technical Skills,Internal,Completed,844.61,1,1,1
EMP0871,03-Apr-17,19-Aug-93,33,9,03-Jun-23,01-Feb-25,Research & Development,Laboratory Technician,No,Frequently,Yes,Male,Divorced,Marketing,3,78758,2,18,Project Management,External,Passed,250.11,3,4,3
EMP0872,13-Dec-24,12-Jun-69,57,1,09-Nov-25,27-Mar-25,Sales,Sales Manager,No,Frequently,Yes,Male,Married,Medical,4,58056,4,22,Leadership Development,External,Passed,865.28,1,4,5
EMP0873,24-Sep-18,24-May-94,32,7,19-Oct-18,29-Apr-26,Research & Development,Research Director,Yes,Rarely,Yes,Female,Married,Technical Degree,4,83355,2,5,Communication Skills,Internal,Failed,317.47,3,3,4
EMP0874,19-Sep-21,01-May-99,27,4,10-May-22,22-Nov-25,Research & Development,Manufacturing Director,No,Rarely,No,Male,Divorced,Other,5,89203,2,20,Technical Skills,Internal,Completed,630.13,5,4,5
EMP0875,26-Aug-15,06-Jan-80,46,10,05-May-23,21-Feb-26,Sales,Area Sales Manager,No,Travel,No,Male,Married,Other,3,52101,1,22,Technical Skills,Internal,Passed,717.11,1,5,4
EMP0876,12-Jan-16,28-Apr-68,58,10,08-Oct-19,09-May-26,Sales,Sales Manager,No,Rarely,No,Male,Widowed,Technical Degree,5,80865,7,15,Technical Skills,External,Completed,914.51,3,4,5
EMP0877,11-Apr-22,08-Nov-90,36,4,10-Mar-24,05-Aug-24,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Human Resources,3,49890,6,6,Leadership Development,Internal,Incomplete,646.87,4,3,4
EMP0878,04-Apr-16,09-Apr-61,65,10,12-Sep-20,02-Jan-25,Research & Development,Research Director,Yes,Rarely,Yes,Male,Married,Technical Degree,5,109662,4,28,Project Management,Internal,Passed,507.91,1,5,1
EMP0879,31-Jul-21,17-Jul-63,63,4,22-Aug-25,12-Oct-24,Sales,Sales Executive,No,Rarely,Yes,Male,Married,Medical,4,51140,7,3,Technical Skills,External,Failed,615.04,1,4,5
EMP0880,15-Jan-23,01-Nov-03,23,3,25-Mar-26,12-Apr-26,Sales,Sales Manager,No,Rarely,No,Male,Widowed,Technical Degree,4,85521,3,18,Project Management,Internal,Passed,281.87,4,3,2
EMP0881,29-May-23,21-Mar-74,52,3,27-Jul-23,16-Feb-25,Sales,Sales Executive,No,Rarely,No,Male,Single,Technical Degree,4,81875,5,25,Customer Service,Internal,Passed,720.17,4,3,4
EMP0882,29-Aug-24,26-Oct-93,33,1,24-Feb-25,10-Feb-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Human Resources,3,71321,7,24,Leadership Development,Internal,Passed,268.19,4,3,4
EMP0883,07-Apr-18,09-Apr-04,22,8,09-Jun-20,25-Sep-25,Sales,Sales Representative,No,Frequently,No,Female,Married,Medical,3,51589,2,20,Project Management,External,Failed,601.52,4,4,1
EMP0884,23-Jun-20,23-May-66,60,5,07-Mar-24,28-Apr-26,Sales,Area Sales Manager,No,Frequently,Yes,Male,Single,Marketing,2,61972,2,22,Project Management,Internal,Completed,682.84,3,3,2
EMP0885,29-Mar-24,14-May-63,63,2,10-Mar-25,05-Apr-26,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Married,Marketing,2,30000,2,3,Technical Skills,External,Failed,908.72,5,3,4
EMP0886,15-Jan-19,15-Jun-80,46,7,30-May-24,07-Aug-25,Sales,Sales Executive,No,Travel,Yes,Female,Married,Other,3,69488,2,27,Technical Skills,External,Passed,505.17,1,4,3
EMP0887,24-Oct-18,15-Apr-88,38,7,18-Feb-24,28-Jul-24,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Marketing,4,71992,5,8,Leadership Development,External,Passed,797.8,3,3,4
EMP0888,05-Dec-18,17-Nov-85,41,7,29-Apr-19,01-Jun-26,Sales,Sales Representative,No,Rarely,No,Male,Single,Human Resources,4,67669,3,19,Project Management,External,Failed,250.78,3,3,4
EMP0889,08-Oct-16,19-Jul-65,61,9,04-Jan-24,05-Mar-26,Sales,Sales Manager,No,Frequently,No,Female,Married,Human Resources,2,30000,1,18,Communication Skills,Internal,Passed,240.58,2,4,3
EMP0890,31-Jul-23,17-Jan-98,28,2,04-May-24,05-Feb-26,Sales,Area Sales Manager,Yes,Frequently,No,Female,Married,Medical,5,39687,3,15,Technical Skills,Internal,Passed,572.32,3,5,4
EMP0891,26-May-20,18-Jun-62,64,6,19-Oct-25,03-Oct-24,Research & Development,Manufacturing Director,No,Travel,No,Male,Married,Technical Degree,4,50038,5,23,Technical Skills,Internal,Failed,636.71,4,3,5
EMP0892,28-Feb-26,20-Oct-63,63,0,19-Mar-26,13-Nov-25,Research & Development,Research Director,No,Rarely,No,Female,Single,Other,5,70833,4,14,Customer Service,External,Incomplete,669.11,4,2,2
EMP0893,18-Mar-18,22-May-86,40,8,30-Mar-25,18-Oct-24,Research & Development,Manufacturing Director,No,Frequently,Yes,Male,Widowed,Marketing,4,70786,1,16,Leadership Development,Internal,Passed,771.11,3,4,4
EMP0894,17-Mar-20,03-Aug-98,28,6,16-May-25,19-Nov-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Other,3,61595,1,3,Project Management,Internal,Completed,365.44,4,4,3
EMP0895,05-May-25,21-May-83,43,1,03-Feb-26,04-Dec-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Medical,4,77704,4,29,Project Management,Internal,Passed,660.35,4,3,4
EMP0896,11-Sep-20,09-May-84,42,5,14-Jun-24,25-Jul-24,Sales,Sales Executive,No,Frequently,Yes,Male,Married,Life Sciences,4,44475,6,25,Project Management,Internal,Failed,269.33,3,2,4
EMP0897,22-Apr-25,21-Dec-63,63,1,14-Dec-25,17-Jun-25,Sales,Sales Manager,No,Rarely,No,Male,Married,Other,1,77204,2,15,Technical Skills,External,Failed,297.1,3,2,3
EMP0898,22-Sep-20,05-Apr-85,41,5,14-May-25,13-May-26,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Human Resources,1,74494,5,19,Leadership Development,External,Completed,160.58,3,4,2
EMP0899,18-Mar-15,02-Apr-71,55,11,18-Jun-16,11-Mar-26,Sales,Sales Manager,No,Frequently,No,Female,Married,Other,2,72551,4,8,Project Management,Internal,Failed,772.3,2,4,4
EMP0900,08-Jun-25,22-Jul-66,60,1,01-Mar-26,13-Jan-26,Sales,Sales Representative,No,Rarely,No,Male,Married,Technical Degree,3,61359,3,2,Communication Skills,External,Passed,556.29,4,5,2
EMP0901,14-Jun-21,05-Nov-84,42,4,17-Feb-23,31-Aug-25,Sales,Sales Executive,No,Rarely,No,Female,Married,Other,4,101614,3,25,Customer Service,External,Passed,314.37,1,4,3
EMP0902,18-Jul-18,16-Nov-03,23,7,17-Nov-24,26-Oct-24,Sales,Sales Manager,No,Frequently,No,Female,Married,Human Resources,4,74863,6,17,Customer Service,External,Passed,600.61,2,4,5
EMP0903,28-Aug-16,14-May-86,40,9,14-Oct-24,20-Jun-25,Sales,Area Sales Manager,No,Rarely,Yes,Female,Single,Human Resources,2,45633,4,12,Project Management,External,Failed,418.82,2,5,3
EMP0904,27-Nov-24,24-Jul-79,47,1,16-Oct-25,16-Jun-25,Research & Development,Research Scientist,No,Frequently,Yes,Male,Married,Technical Degree,4,69966,5,19,Technical Skills,Internal,Incomplete,853.49,5,2,4
EMP0905,01-Oct-22,23-Oct-02,24,3,11-Nov-25,29-Dec-25,Research & Development,Research Director,No,Rarely,Yes,Male,Single,Marketing,4,80049,6,11,Customer Service,Internal,Failed,575.33,1,4,3
EMP0906,16-Sep-21,11-Apr-68,58,4,17-Sep-24,15-Jan-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Male,Single,Other,3,53237,6,18,Customer Service,External,Completed,126.83,4,1,5
EMP0907,07-Jul-24,18-Nov-90,36,1,26-Jul-24,22-Sep-24,Research & Development,Research Director,No,Frequently,No,Male,Widowed,Marketing,1,86785,6,13,Customer Service,External,Passed,986.59,1,3,3
EMP0908,10-Aug-20,22-Aug-64,62,5,11-Dec-22,07-Oct-25,Sales,Sales Manager,Yes,Rarely,Yes,Male,Married,Technical Degree,2,72640,1,14,Customer Service,External,Failed,166.87,4,2,3
EMP0909,31-Mar-25,10-Sep-82,44,1,20-Jan-26,10-Jan-25,Sales,Sales Manager,No,Rarely,Yes,Male,Married,Marketing,3,30000,1,29,Project Management,External,Passed,726.36,5,2,4
EMP0910,10-Oct-21,18-Nov-94,32,4,13-Aug-25,05-Nov-24,Research & Development,Research Scientist,No,Frequently,No,Male,Married,Technical Degree,3,70993,2,12,Leadership Development,External,Passed,493.53,3,5,5
EMP0911,20-Jun-19,04-May-93,33,6,09-Mar-23,03-Apr-26,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Divorced,Marketing,3,56879,5,15,Leadership Development,External,Failed,324.39,5,4,5
EMP0912,18-Aug-23,24-Mar-74,52,2,11-Aug-25,02-Mar-26,Sales,Sales Executive,Yes,Rarely,Yes,Male,Married,Life Sciences,4,75743,3,23,Technical Skills,External,Completed,708.81,4,5,3
EMP0913,02-Nov-25,26-Dec-88,38,0,18-Nov-25,27-Oct-24,Research & Development,Research Scientist,No,Rarely,Yes,Male,Married,Other,4,83884,3,21,Communication Skills,Internal,Passed,213.31,4,3,5
EMP0914,23-May-17,22-Mar-69,57,9,24-Jan-19,28-May-26,Research & Development,Research Scientist,No,Frequently,No,Male,Married,Marketing,3,68903,2,8,Leadership Development,External,Completed,872.42,4,4,4
EMP0915,27-Apr-20,03-Nov-83,43,6,19-Jun-23,17-Dec-24,Research & Development,Research Scientist,Yes,Frequently,Yes,Female,Widowed,Technical Degree,3,98305,3,2,Communication Skills,External,Completed,325.55,2,1,5
EMP0916,22-Jul-23,08-Jun-90,36,2,23-Sep-23,01-Nov-25,Research & Development,Laboratory Technician,No,Rarely,No,Female,Divorced,Life Sciences,4,61425,6,8,Leadership Development,External,Passed,425.31,3,4,5
EMP0917,19-Jan-23,26-Jul-85,41,3,13-Dec-24,27-Nov-25,Sales,Area Sales Manager,No,Rarely,No,Male,Divorced,Life Sciences,5,77496,2,23,Leadership Development,Internal,Completed,669.38,5,4,4
EMP0918,20-Aug-21,09-Jun-83,43,4,27-Sep-23,27-Aug-25,Human Resources,Healthcare Representative,Yes,Frequently,No,Male,Single,Medical,4,81098,2,28,Technical Skills,Internal,Passed,100.93,3,1,4
EMP0919,15-Aug-21,15-May-67,59,4,18-Feb-25,18-Dec-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Male,Single,Human Resources,4,63053,4,27,Customer Service,External,Passed,525.47,5,4,4
EMP0920,29-Jun-15,02-Aug-97,29,10,25-Jun-21,08-Dec-24,Sales,Sales Manager,No,Rarely,Yes,Female,Single,Life Sciences,3,80575,1,5,Technical Skills,External,Passed,904.82,4,3,4
EMP0921,17-Nov-23,19-Oct-64,62,2,28-Mar-26,07-Jun-26,Research & Development,Research Director,No,Rarely,Yes,Male,Single,Other,3,53106,5,2,Leadership Development,External,Passed,712.37,3,4,2
EMP0922,26-Feb-21,16-Feb-65,61,5,31-Jan-22,02-Mar-26,Research & Development,Research Director,No,Frequently,No,Male,Divorced,Medical,5,56548,5,10,Customer Service,Internal,Completed,449.11,4,4,1
EMP0923,08-Mar-15,04-Sep-92,34,11,02-Dec-23,04-Nov-25,Research & Development,Laboratory Technician,No,Frequently,Yes,Male,Single,Medical,1,38750,1,27,Customer Service,Internal,Incomplete,694.38,5,5,1
EMP0924,06-Feb-16,17-Jul-61,65,10,14-Mar-18,11-Jan-25,Research & Development,Research Director,No,Rarely,No,Male,Single,Life Sciences,5,69828,6,23,Customer Service,Internal,Passed,942.91,3,2,5
EMP0925,21-Feb-26,02-Jul-85,41,0,08-May-26,17-Jun-24,Research & Development,Laboratory Technician,Yes,Rarely,Yes,Male,Single,Life Sciences,4,71505,5,10,Communication Skills,External,Passed,269.02,1,4,2
EMP0926,02-Jun-21,07-Mar-95,31,5,27-Jan-22,10-Feb-25,Sales,Area Sales Manager,Yes,Frequently,Yes,Male,Single,Human Resources,4,88585,3,4,Leadership Development,Internal,Passed,578.63,4,4,1
EMP0927,29-Feb-20,19-Jul-83,43,6,14-Aug-23,01-Jun-25,Sales,Sales Manager,No,Rarely,No,Male,Single,Other,1,80822,3,4,Project Management,External,Completed,311.26,5,1,3
EMP0928,26-Nov-22,11-Mar-75,51,3,31-Aug-24,27-Jun-24,Research & Development,Research Director,No,Travel,Yes,Male,Married,Technical Degree,4,59304,5,8,Technical Skills,Internal,Passed,868.8,4,4,4
EMP0929,30-Nov-19,16-Feb-93,33,6,07-Apr-20,16-Oct-24,Research & Development,Research Scientist,No,Rarely,Yes,Female,Married,Life Sciences,4,41436,7,6,Communication Skills,External,Failed,748.95,2,3,5
EMP0930,07-Apr-19,06-Nov-83,43,7,23-Apr-22,04-Dec-25,Sales,Sales Executive,No,Rarely,No,Female,Single,Medical,2,73657,7,25,Technical Skills,External,Completed,820.97,2,2,4
EMP0931,15-Aug-20,02-Nov-84,42,5,06-Apr-25,18-Mar-25,Sales,Area Sales Manager,Yes,Rarely,Yes,Male,Married,Marketing,3,87215,4,27,Project Management,External,Failed,948.71,5,2,3
EMP0932,25-Jan-18,09-Aug-04,22,8,15-Jan-19,22-Jul-24,Research & Development,Research Scientist,No,Rarely,Yes,Male,Married,Other,5,80103,5,15,Customer Service,Internal,Incomplete,309.08,1,5,5
EMP0933,06-Mar-17,19-Mar-91,35,9,01-Oct-22,22-Feb-26,Human Resources,HR Manager,No,Travel,Yes,Male,Single,Medical,4,86689,2,18,Project Management,External,Passed,143.85,4,2,1
